"","Species","Colony","Core","Total.init","PropD.init","MaxY.init","BleachLvl","Total.bleach","PropD.bleach","MaxY.bleach","RecovTemp","Total.recov","PropD.recov","MaxY.recov","BleachLvl2","Total.bleach2","PropD.bleach2","MaxY.bleach2","Total.recov2","PropD.recov2","MaxY.recov2"
"282","Mc","Mc4","Mc4_5",0.083895306,0,0.484,"Control",NA,NA,0.483,"24",0.047868165,0,0.459,"Control",NA,NA,0.455,NA,NA,0.531
"283","Mc","Mc4","Mc4_6",0.048303511,0,0.51,"DCMU",0.077393339,0,0.084,"29",0.841252687,0.999843269445629,0.37,"Heat",NA,NA,0.338,0.185664631,1,0.468
"284","Mc","Mc4","Mc4_7",0.053173604,0,0.455,"Heat",0.045419577,0,0.087,"29",NA,NA,0.404,"Control",0.107137265,1,0.456,NA,NA,0.449
"285","Mc","Mc4","Mc4_8",NA,NA,NA,"Heat",NA,NA,0.152,"24",0.732046533,0.999515753460989,0.353,"Heat",0.117881487,0.998959208921414,0.345,NA,NA,0.438
"286","Mc","Mc4","Mc4_9",0.093082785,0,0.482,"Heat",0.009937819,0,0.069,"29",0.995712269,1,0.403,"Heat",0.143693116,1,0.378,NA,NA,0.431
"287","Mc","Mc5","Mc5_10",0.130763327,0,0.442,"Control",0.379215101,0,0.457,"24",0.089754133,0,0.445,"Control",NA,NA,0.406,NA,NA,0.528
"288","Mc","Mc5","Mc5_10",0.130763327,0,0.442,"Control",0.379215101,0,0.457,"24",0.089754133,0,0.445,"Control",NA,NA,0.466,NA,NA,0.558
"289","Mc","Mc5","Mc5_12",0.720986196,0,0.433,"DCMU",0.002751486,0,0,"29",NA,NA,0.416,"Heat",0.097131517,1,0.396,0.433426301,0.999702973724246,0.557
"290","Mc","Mc5","Mc5_13",0.204801636,0,0.464,"DCMU",0.006704335,0.74761285049151,0,"24",0.011251989,0.197520545034305,0.463,"Heat",0.009045031,0.255037047413105,0.306,0.679304991,0.984008769044949,0.513
"291","Mc","Mc5","Mc5_15",NA,NA,0.448,"Control",0.128116988,0,0.451,"24",0.105617486,0,0.476,"Heat",0.003431089,0,0.238,NA,NA,0.481
"292","Mc","Mc5","Mc5_19",0.299931832,0,0.447,"DCMU",0.024928659,0,0,"24",0.119593322,0.134327199306329,0.458,"Control",0.078817291,0.108654051558306,0.474,0.125600939,0.035250381368566,0.546
"293","Mc","Mc5","Mc5_2",0.132383824,0,0.463,"Heat",0.008172097,0,0.243,"29",2.312419749,0.999956641954799,0.412,"Heat",0.04697417746,0.999872239167889,0.388,NA,NA,0.491
"294","Mc","Mc5","Mc5_20",NA,NA,0.445,"Control",NA,NA,0.487,"29",0.26206434,0,0.412,"Heat",0.006574959,0.0588916219857797,0.255,0.657419562,0.999604377455382,0.523
"295","Mc","Mc5","Mc5_21",0.043210943,0,0.477,"Control",NA,NA,0.465,"24",0.142809064,0,0.465,"Heat",NA,NA,0.223,0.107701921,0.959475021805786,0.512
"296","Mc","Mc5","Mc5_22",0.100978053,0,0.444,"Heat",0.000457518,0,0.219,"29",0.366173131,1,0.449,"Control",1.092454855,1,0.467,0.304789383,1,0.481
"297","Mc","Mc5","Mc5_26",1.118120278,0,0.473,"DCMU",0.047239259,0,0,"29",0.122989303,0.994555624077323,0.41,"Control",0.150124778,0.995670508168878,0.448,0.932688014,0.997160071792238,0.531
"298","Mc","Mc5","Mc5_27",0.820272959,0,0.471,"DCMU",0.005289686,0,0,"24",0.002947642,0.641677652849294,0.416,"Heat",0.04196151,0.885273504218509,0.371,0.546245863,0.997580854905257,0.491
"299","Mc","Mc5","Mc5_3",0.473945224,0,0.49,"Heat",0.002810087,0,0.373,"24",0.580814581,0.999766298911149,0.352,"Control",NA,NA,0.355,NA,NA,0.504
"300","Mc","Mc5","Mc5_31",0.140365097,0,0.441,"Control",0.219858248,0,0.454,"29",0.023438184,0,0.375,"Heat",NA,NA,0.164,0.36356687,0.999718293913854,0.527
"301","Mc","Mc5","Mc5_4",0.302712635,0,0.419,"Heat",0.000939879,0,0.276,"24",0.036707508,0.967177287000796,0.4,"Control",1.63511037,0.974707167932645,0.447,0.119007408,0.998197860086155,0.505
"302","Mc","Mc5","Mc5_9",0.093243705,0,0.414,"Heat",0.014266565,0,0.186,"24",0.025603918,0.999195470786932,0.379,"Heat",0.07370588092,0.999919193422212,0.392,NA,NA,0.482
"303","Mc","Mc6","Mc6_12",0.123679562,0,0.415,"Control",0.019562218,0,0.475,"29",0.057804058,0,0.4,"Control",0.063914683,0,0.448,0.021426647,0.186776867141182,0.487
"304","Mc","Mc6","Mc6_13",0.403287381,0,0.481,"DCMU",0.002472771,0,0,"29",0.011687811,0.998463749969947,0.42,"Heat",0.075637144,0.998105930599389,0.394,1.845487184,0.999795558591102,0.52
"305","Mc","Mc6","Mc6_14",0.020300897,0,0.437,"Control",0.146289293,0,0.464,"29",NA,NA,0.402,"Heat",0.003500546,0.361448471181353,0.203,0.331413857,0.999144130536461,0.555
"306","Mc","Mc6","Mc6_16",0.03541915,0,0.435,"Heat",0.016134963,0,0.203,"24",0.081907521,0.998882486017371,0.302,"Control",1.610707243,0.996502599075976,0.346,0.0370910288,0.999121140581574,0.492
"307","Mc","Mc6","Mc6_20",0.07724282,0,0.47,"DCMU",0.005165828,0,0,"24",0.136067463,0.989404741087882,0.426,"Control",NA,NA,0.426,0.135587407,0.918945761681245,0.527
"308","Mc","Mc6","Mc6_22",0.038991908,0,0.449,"Control",0.044516987,0,0.474,"29",NA,NA,0.425,"Control",0.304231019,0,0.452,0.072086544,0.00148262066773516,0.519
"309","Mc","Mc6","Mc6_25",NA,NA,NA,"Control",0.05426871,0,0.47,"29",0.042399164,0,0.44,"Heat",0.013599197,0,0.198,0.113800646,0.998174667655226,0.522
"310","Mc","Mc6","Mc6_26",0.062882866,0,0.479,"Heat",0.011748085,0,0.14,"29",0.403619111,0.999803723367301,0.384,"Heat",0.0512548224,0.999580363388402,0.338,1.0806563256,0.999971485291605,0.505
"311","Mc","Mc6","Mc6_27",0.002437258,0,0.432,"Control",0.623198679,0,0.443,"24",0.007907549,0,0.464,"Heat",0.009904424,0,0.232,0.092124352,0.991136035344922,0.494
"312","Mc","Mc6","Mc6_28",0.029846609,0,0.457,"Heat",0.003152689,0,0.16,"29",0.033721842,0.999791489148191,0.442,"Heat",0.1215474262,0.999842241003372,0.393,0.56733500412,0.9999879786723,0.511
"313","Mc","Mc6","Mc6_30",0.007190221,0,0.456,"Heat",0.016313961,0,0.23,"29",0.043801444,1,0.41,"Control",0.107611542,1,0.474,0.3363695091,0.999864193695433,0.511
"314","Mc","Mc6","Mc6_31",NA,NA,0.451,"Control",0.04541024,0,0.431,"24",0.120900226,0,0.453,"Control",0.06780912,0,0.456,NA,NA,0.542
"315","Mc","Mc6","Mc6_32",0.021765708,0,0.432,"Heat",0.039669399,0,0.106,"29",0.058010541,0.998804046664554,0.41,"Control",0.308132224,0.999283460207005,0.468,NA,NA,NA
"316","Mc","Mc6","Mc6_34",0.093277366,0,0.477,"DCMU",0.001197218,0,0.052,"29",0.141401545,0.999574174384021,0.446,"Control",0.156900908,0.998696463885346,0.508,0.42374738,0.997953917732778,0.576
"317","Mc","Mc6","Mc6_35",0.054093894,0,0.466,"DCMU",0.00162403,0,0.083,"24",0.023157193,0.970118917262554,0.429,"Control",0.237450352,0.989963409277237,0.457,NA,NA,0.524
"318","Mc","Mc6","Mc6_37",0.097931551,0,0.415,"Heat",0.030669001,0,0.146,"29",0.073695362,0.999895998204066,0.389,"Control",0.186404082,1,0.458,0.097600719,1,0.494
"319","Mc","Mc6","Mc6_38",0.023065462,0,0.456,"Heat",0.022400846,0,0.271,"24",0.237351581,0.998167684419174,0.389,"Heat",0.515270374,0.997121276372858,0.387,1.3796739243,0.999966406337625,0.505
"320","Mc","Mc6","Mc6_5",0.201518567,0,0.45,"DCMU",0.000246152,0,0,"24",NA,NA,0.404,"Heat",0.01606275,0.953646044419542,0.386,0.416487198,0.998902604924726,0.509
"321","Mc","Mc6","Mc6_6",0.058258517,0,0.462,"DCMU",0.001020014,0,0,"29",0.17766844,0.99845748068706,0.449,"Control",0.345019162,0.997775885850653,0.476,0.281629847,0.993807936131145,0.519
"322","Mc","Mc6","Mc6_7",0.097168514,0,0.462,"DCMU",0.001510324,0,0.055,"24",0.034686027,0.751411339211608,0.405,"Heat",0.024933317,0.863169108225753,0.42,0.091254865,0.998562421850057,0.524
"323","Mc","Mc7","Mc7_1",0.021728618,0,0.488,"DCMU",0.000349464,0,0.073,"24",0.061183552,0.542055028122591,0.449,"Heat",0.342783832,0.706863114243965,0.337,0.305859106,0.984055302247565,0.501
"324","Mc","Mc7","Mc7_10",0.048373233,0,0.436,"Heat",NA,NA,0.147,"24",NA,NA,0.398,"Heat",0.92551574,0.995974320220637,0.396,0.0916232958,0.999885216964658,0.509
"325","Mc","Mc7","Mc7_13",0.827223816,0,0.495,"DCMU",0.031996869,0,0.069,"29",0.109288946,0.997943900017116,0.422,"Control",0.201895597,0.991132223651217,0.459,0.675989622,0.99437760007505,0.506
"326","Mc","Mc7","Mc7_16",0.181203229,0,0.421,"Heat",0.004491435,0,0.189,"29",5.568133107,0.999824060958821,0.411,"Heat",0.048029272,1,0.433,NA,NA,0.565
"327","Mc","Mc7","Mc7_17",0.093339909,0,0.462,"Control",0.031967039,0,0.482,"29",0.060089,0,0.43,"Control",0.072712026,0,0.436,NA,NA,0.539
"328","Mc","Mc7","Mc7_18",0.014789402,0,0.463,"Heat",0.00748501,0,0.177,"29",0.494830723,1,0.443,"Control",0.313303283,1,0.472,NA,NA,0.546
"329","Mc","Mc7","Mc7_19",NA,NA,0.5,"Control",0.0072552,0,0.45,"24",0.021257832,0,0.466,"Heat",NA,NA,0.252,0.149524699,0.953514061245494,0.515
"330","Mc","Mc7","Mc7_2",0.067657424,0,0.45,"Heat",0.002619977,0,0.221,"24",0.050814597,0.986233247112045,0.386,"Control",0.410770187,0.99330262008523,0.416,0.257182955,0.857660858589948,0.515
"331","Mc","Mc7","Mc7_22",0.020118888,0,0.427,"Heat",0.004865687,0,0.154,"24",0.175358871,0.990196743454171,0.384,"Control",0.38529934,0.988411041659194,0.422,1.205936905,0.971414357702238,0.516
"332","Mc","Mc7","Mc7_26",NA,NA,0.471,"DCMU",0.001836884,0,NA,"29",0.15195684,0.998512893529505,0.453,"Control",0.059467848,0.988970510585821,0.485,0.08017714,0.985845129921072,0.569
"333","Mc","Mc7","Mc7_28",0.225812294,0,0.463,"DCMU",0.012015521,0,0.043,"24",0.406383906,0.720257876058704,0.453,"Control",0.108487594,0.3252409948367,0.471,0.07353116,0.00767728946476569,0.558
"334","Mc","Mc7","Mc7_29",0.226519598,0,0.468,"Control",0.320023679,0,0.47,"29",0.007062528,0.143447785268958,0.402,"Heat",0.00682696,0.127479727433587,0.25,0.144104267,0.998436319723968,0.519
"335","Mc","Mc7","Mc7_31",0.68945552,0,0.436,"Heat",0.018755991,0,0.219,"24",NA,NA,0.407,"Control",0.628705674,0.989159830614158,0.432,NA,NA,0.519
"336","Mc","Mc7","Mc7_35",0.235417838,0,0.499,"DCMU",0.064861263,0,0.047,"29",0.304899244,0.997120593057292,0.45,"Heat",0.0163376378,0.995630163866162,0.4,0.3147509859,0.999803632386335,0.531
"337","Mc","Mc8","Mc8_10",0.240760543,0,0.455,"Heat",0.011826971,0,0.202,"24",0.050887537,0.997321387356594,0.312,"Control",NA,NA,0.347,NA,NA,0.496
"338","Mc","Mc8","Mc8_11",0.550717025,0,0.481,"Control",0.059998703,0,0.491,"29",NA,NA,0.42,"Heat",0.042017588,0,0.221,NA,NA,0.526
"339","Mc","Mc8","Mc8_13",0.187592875,0,0.461,"Heat",0.033885918,0,0.224,"29",0.087346287,0.999886719855648,0.415,"Control",1.197680685,0.999403117200642,0.465,0.189068637,0.997613015002589,0.516
"340","Mc","Mc8","Mc8_14",0.979634018,0,0.472,"DCMU",0.052063174,0,0,"29",0.1541316,0.984410451847642,0.423,"Control",0.231385843,0.974861279650544,0.453,NA,NA,0.498
"341","Mc","Mc8","Mc8_16",0.036780607,0,0.484,"DCMU",0.005832078,0,0,"29",0.544750243,0.995095014579002,0.411,"Heat",0.016408261,0.988413397373433,0.397,NA,NA,0.53
"342","Mc","Mc8","Mc8_18",0.109398413,0,0.509,"DCMU",0.003682654,0,0.045,"24",0.129078652,0.234008331602347,0.489,"Heat",0.011313709,0.460068842145401,0.322,1.186441242,0.982257234277768,0.515
"343","Mc","Mc8","Mc8_19",0.021639977,0,0.501,"Control",0.034660443,0,0.469,"24",0.054786707,0,0.478,"Control",0.144730399,0,0.463,0.378175975,0,0.541
"344","Mc","Mc8","Mc8_22",0.029856969,0,0.466,"Heat",0.001916757,0,0.259,"24",NA,NA,0.379,"Heat",0.287576694,0.993943984208957,0.387,0.154982761,0.998534720903572,0.494
"345","Mc","Mc8","Mc8_23",0.06394342,0,0.484,"DCMU",0.716159708,0,0,"24",0.1149039,0.0612843080173954,0.473,"Heat",0.031362827,0.577608517242403,0.328,1.173651911,0.981268578192602,0.505
"346","Mc","Mc8","Mc8_25",0.023732581,0,0.493,"Control",0.104306774,0,0.444,"24",0.389367351,0,0.455,"Heat",0.068662884,0,0.247,NA,NA,0.535
"347","Mc","Mc8","Mc8_28",0.105907205,0,0.45,"Control",0.252682028,0,0.466,"24",0.125807058,0,0.447,"Heat",NA,NA,0.186,0.139722875,0.94147311240196,0.491
"348","Mc","Mc8","Mc8_29",0.03122982,0,0.454,"Control",0.148832866,0,0.495,"29",0.041561047,0,0.385,"Control",0.066427691,0,0.421,0.325750903,0.00393374504321788,0.558
"349","Mc","Mc8","Mc8_5",0.065919877,0,0.465,"Control",0.109846824,0,0.467,"29",0.061005132,0.00402754640380076,0.39,"Control",NA,NA,0.424,0.042757205,0.0734331909674639,0.527
"350","Mc","Mc8","Mc8_7",0.575780624,0,0.476,"Control",0.065227465,0,0.482,"29",0.009253849,0.0342024167457239,0.398,"Heat",0.034744391,0.111265786756775,0.196,0.346508495,0.998496989229658,0.496
"351","Mc","Mc8","Mc8_8",0.04459604,0,0.508,"DCMU",0.004564942,0,0,"24",0.136067463,0.989404741087882,0.48,"Control",0.04429055,0.0572314410184565,0.476,0.236886911,0.0242770103916801,0.556
"352","Mc","Mc8","Mc8_9",0.046670603,0,0.487,"DCMU",0.013811827,0,0,"29",0.533600687,0.96575184506837,0.425,"Heat",0.077116053,0.983175409664704,0.391,0.752116224,0.995818821746358,0.497
"353","Mc","Mc9","Mc9_10",0.052733394,0,0.457,"Control",0.049049843,0,0.472,"29",0.045378732,0,0.423,"Control",NA,NA,0.416,0.406345585,0.103841344800141,0.5
"354","Mc","Mc9","Mc9_12",0.081462675,0,0.418,"Control",0.505901517,0,0.445,"24",0.136619618,0,0.456,"Control",1.137912575,0,0.47,0.07284317,0,0.53
"355","Mc","Mc9","Mc9_13",NA,NA,0.477,"Control",0.056498956,0,0.478,"29",0.06957894,0,0.45,"Control",0.330638099,0,0.435,0.052793931,0.329597733497057,0.499
"356","Mc","Mc9","Mc9_15",1.972036883,0,0.417,"Heat",0.023287485,0,0.172,"24",0.097463665,0.996771289074754,0.413,"Control",0.197792221,0.991521319738859,0.422,0.673065663,0.990452375818197,0.496
"357","Mc","Mc9","Mc9_16",0.389979381,0,0.431,"DCMU",0.000320505,0,0,"24",0.170414588,0.0910643635743202,0.467,"Control",NA,NA,0.487,0.168438859,0.15209860807713,0.545
"358","Mc","Mc9","Mc9_17",0.151511879,0,0.443,"Heat",0.010250024,0,0.219,"24",0.4863914,0.993898734640456,0.422,"Heat",0.131034698,0.997599162627902,0.415,2.3845470897,0.99999004142124,0.493
"359","Mc","Mc9","Mc9_2",0.134091043,0,0.432,"Heat",0.005078741,0,0.236,"24",0.068840821,0.996453673903744,0.426,"Heat",0.063123588,0.991595344675274,0.432,NA,NA,0.504
"360","Mc","Mc9","Mc9_2",0.134091043,0,0.432,"Heat",0.005078741,0,0.236,"24",0.068840821,0.996453673903744,0.426,"Heat",0.063123588,0.991595344675274,0.263,NA,NA,0.486
"361","Mc","Mc9","Mc9_21",0.148202285,0,0.455,"DCMU",0.016902106,0,0,"29",NA,NA,0.392,"Heat",NA,NA,0.336,0.407471947,1,0.498
"362","Mc","Mc9","Mc9_23",0.03122305,0,0.39,"Heat",0.004668764,0,0.179,"24",0.704497811,0.996902299814243,0.402,"Heat",0.0367892263,0.997813971423476,0.398,0.163842497,1,0.487
"363","Mc","Mc9","Mc9_25",0.221659595,0,0.428,"Control",0.052219622,0,0.466,"29",0.026226503,0,0.389,"Heat",0.001762345,0,0.143,0.2061129035,0.999733662963027,0.496
"364","Mc","Mc9","Mc9_26",0.058081481,0,0.438,"Heat",0.002098912,0,0.212,"29",0.138459136,1,0.398,"Control",0.6803439665,0.999856812869965,0.471,0.0930168498,0.999818798421617,0.506
"365","Mc","Mc9","Mc9_28",0.477160463,0,0.473,"DCMU",0.714637429,0,0,"29",0.199021113,0.999151662869055,0.387,"Control",0.228269403,0.999430344153483,0.473,NA,NA,0.474
"366","Mc","Mc9","Mc9_5",NA,NA,0.477,"Heat",0.011457542,0,0.24,"24",0.963036401,0.998368543496,0.401,"Heat",0.130834431,0.994727985632467,0.416,NA,NA,NA
"367","Mc","Mc9","Mc9_6",0.055144015,0,0.453,"Heat",0.014069228,0,0.193,"29",NA,NA,0.418,"Heat",0.06319009,1,0.393,1.9054249971,0.99996807216233,0.502
"368","Mc","Mc9","Mc9_8",0.228748105,0,0.427,"Control",0.038500129,0,0.472,"29",0.025062693,0,0.399,"Heat",0.005083902,0.23218779590952,0.214,0.608886839,0.999760806129035,0.533
"369","Mc","Mc9","Mc9_9",0.184188929,0,0.463,"Control",0.386346607,0,0.461,"24",0.042466118,0,0.458,"Heat",0.011543417,0,0.294,1.885643505,0.952570773445323,0.515
